Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,1,10,AC_207,AC_070,R,3,FALSE,FALSE,9,"7,8,9",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
1,1,10,AC_207,AC_070,R,4,FALSE,FALSE,9,"7,8,9",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,10,AC_207,AC_070,R,5,FALSE,FALSE,9,"7,8,9",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
1,1,10,AC_207,AC_070,R,6,FALSE,FALSE,9,"7,8,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-03,12,1,1,NA,NA
1,1,10,AC_207,AC_070,R,7,FALSE,TRUE,9,"7,8,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,8,6,0,14,30,31,3.875,54.25,2022-04-21,169,168,2022-05-13,22,1,1,1,1
1,1,10,AC_207,AC_070,R,8,FALSE,TRUE,9,"7,8,9",NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,3,2,0,5,0,14,4.666666666666667,23.333333333333336,2022-04-21,137,168,2022-05-13,22,1,1,1,1
1,1,10,AC_207,AC_070,R,9,TRUE,TRUE,9,"7,8,9",NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,9,2,0,11,0,28,3.111111111111111,34.22222222222222,2022-04-21,137,168,2022-05-13,22,1,1,1,1
1,1,10,AC_207,AC_070,R,10,FALSE,FALSE,9,"7,8,9",NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,11,AC_096,AC_181,n,1,FALSE,FALSE,7,7,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,11,AC_096,AC_181,n,2,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,11,AC_096,AC_181,n,3,FALSE,FALSE,7,7,NA,NA,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-04-21,0,0,1,NA,NA
1,1,11,AC_096,AC_181,n,4,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
1,1,11,AC_096,AC_181,n,5,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-04-21,0,1,1,NA,NA
1,1,11,AC_096,AC_181,n,6,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
1,1,11,AC_096,AC_181,n,7,TRUE,FALSE,7,7,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,7,0,0,7,17,15,2.142857142857143,15,2022-04-09,157,156,2022-05-13,34,1,1,1,1
1,1,11,AC_096,AC_181,n,8,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,0,0
1,1,11,AC_096,AC_181,n,9,FALSE,FALSE,7,7,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,11,AC_096,AC_181,n,10,FALSE,FALSE,7,7,NA,NA,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,NA,180,2022-05-03,0,0,1,NA,NA
1,1,12,AC_054,AC_046,n,1,FALSE,FALSE,3,3,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,12,AC_054,AC_046,n,2,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,12,AC_054,AC_046,n,3,TRUE,FALSE,3,3,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,8,4,0,12,11,28,3.5,42,2022-04-09,125,156,2022-05-13,34,1,1,1,1
1,1,12,AC_054,AC_046,n,4,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
1,1,12,AC_054,AC_046,n,5,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,12,AC_054,AC_046,n,6,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,12,AC_054,AC_046,n,7,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,12,AC_054,AC_046,n,8,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-13,159,190,2022-05-13,0,1,1,NA,NA
1,1,12,AC_054,AC_046,n,9,FALSE,FALSE,3,3,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,12,AC_054,AC_046,n,10,FALSE,FALSE,3,3,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,13,AC_052,AC_131,n,1,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,13,AC_052,AC_131,n,2,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,13,AC_052,AC_131,n,3,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,13,AC_052,AC_131,n,4,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,13,AC_052,AC_131,n,5,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
1,1,13,AC_052,AC_131,n,6,TRUE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,28,3,0,31,18,43,1.5357142857142858,47.60714285714286,2022-04-21,137,168,2022-05-13,22,1,1,1,1
1,1,13,AC_052,AC_131,n,7,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,13,AC_052,AC_131,n,8,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,13,AC_052,AC_131,n,9,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-05-13,22,0,1,NA,NA
1,1,13,AC_052,AC_131,n,10,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,14,AC_064,AC_086,n,1,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,14,AC_064,AC_086,n,2,FALSE,FALSE,4,4,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-05-03,12,0,1,NA,NA
1,1,14,AC_064,AC_086,n,3,FALSE,FALSE,4,4,NA,NA,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,NA,180,2022-05-03,0,0,1,NA,NA
1,1,14,AC_064,AC_086,n,4,TRUE,FALSE,4,4,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,11,4,0,15,11,22,2,30,2022-04-21,NA,168,2022-05-13,22,0,1,1,1
1,1,14,AC_064,AC_086,n,5,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-03,24,1,1,NA,NA
1,1,14,AC_064,AC_086,n,6,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,14,AC_064,AC_086,n,7,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,14,AC_064,AC_086,n,8,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,14,AC_064,AC_086,n,9,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,14,AC_064,AC_086,n,10,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,15,AC_068,AC_056,n,1,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-13,22,1,1,NA,NA
1,1,15,AC_068,AC_056,n,2,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,15,AC_068,AC_056,n,3,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,15,AC_068,AC_056,n,4,FALSE,FALSE,5,5,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-05-13,22,0,1,NA,NA
1,1,15,AC_068,AC_056,n,5,TRUE,FALSE,5,5,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,11,0,0,11,24,20,1.8181818181818181,20,2022-04-09,125,156,2022-05-13,34,1,1,1,1
1,1,15,AC_068,AC_056,n,6,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,15,AC_068,AC_056,n,7,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,15,AC_068,AC_056,n,8,FALSE,FALSE,5,5,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,NA,156,2022-05-13,34,0,1,NA,NA
1,1,15,AC_068,AC_056,n,9,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,15,AC_068,AC_056,n,10,FALSE,FALSE,5,5,NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-05-13,34,1,1,NA,NA
1,1,16,AC_170,AC_203,n,1,FALSE,FALSE,2,2,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,NA,156,2022-05-13,34,0,1,NA,NA
1,1,16,AC_170,AC_203,n,2,TRUE,FALSE,2,2,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,16,0,0,16,14,58,3.625,58,2022-04-21,NA,168,2022-05-13,22,0,1,1,1
1,1,16,AC_170,AC_203,n,3,FALSE,FALSE,2,2,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-05-13,22,0,1,NA,NA
1,1,16,AC_170,AC_203,n,4,FALSE,FALSE,2,2,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,16,AC_170,AC_203,n,5,FALSE,FALSE,2,2,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,16,AC_170,AC_203,n,6,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
1,1,16,AC_170,AC_203,n,7,FALSE,FALSE,2,2,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,16,AC_170,AC_203,n,8,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,16,AC_170,AC_203,n,9,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,16,AC_170,AC_203,n,10,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,17,AC_165,AC_062,n,1,FALSE,FALSE,6,6,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,NA,156,2022-05-13,34,0,1,NA,NA
1,1,17,AC_165,AC_062,n,2,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,17,AC_165,AC_062,n,3,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,17,AC_165,AC_062,n,4,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,17,AC_165,AC_062,n,5,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,137,168,2022-05-03,12,1,1,NA,NA
1,1,17,AC_165,AC_062,n,6,TRUE,FALSE,6,6,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,1,0,0,1,23,1,1,1,2022-04-09,157,156,2022-05-03,24,1,1,1,1
1,1,17,AC_165,AC_062,n,7,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
1,1,17,AC_165,AC_062,n,8,FALSE,FALSE,6,6,NA,NA,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,NA,156,2022-05-13,34,0,1,NA,NA
1,1,17,AC_165,AC_062,n,9,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,2022-04-09,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
1,1,17,AC_165,AC_062,n,10,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-13,191,190,2022-05-13,0,1,1,NA,NA
1,1,18,AC_015,AC_097,R,1,TRUE,TRUE,1,"1,3,9",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,2022-06-08,NA,NA,2022-04-09,45,7,0,52,0,182,4.044444444444444,210.3111111111111,2022-04-09,125,156,2022-06-08,60,1,1,1,1
1,1,18,AC_015,AC_097,R,2,FALSE,FALSE,1,"1,3,9",NA,2021-12-05,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,2022-06-08,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,125,156,2022-06-08,60,1,1,NA,NA
1,1,18,AC_015,AC_097,R,3,FALSE,TRUE,1,"1,3,9",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-21,2022-05-03,2022-05-13,NA,2022-06-08,NA,NA,2022-04-09,140,13,0,153,0,763,5.45,833.85,2022-04-09,157,156,2022-06-08,60,1,1,1,1
1,1,18,AC_015,AC_097,R,4,FALSE,FALSE,1,"1,3,9",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,18,AC_015,AC_097,R,5,FALSE,FALSE,1,"1,3,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,18,AC_015,AC_097,R,6,FALSE,FALSE,1,"1,3,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-04-21,0,1,1,NA,NA
1,1,18,AC_015,AC_097,R,7,FALSE,FALSE,1,"1,3,9",NA,2021-11-03,2021-11-04,2022-04-09,NA,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-03,24,1,1,NA,NA
1,1,18,AC_015,AC_097,R,8,FALSE,FALSE,1,"1,3,9",NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
1,1,18,AC_015,AC_097,R,9,FALSE,TRUE,1,"1,3,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,6,0,0,6,0,14,2.3333333333333335,14,2022-04-21,169,168,2022-05-13,22,1,1,1,1
1,1,18,AC_015,AC_097,R,10,FALSE,FALSE,1,"1,3,9",NA,2021-11-03,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,169,168,2022-05-13,22,1,1,NA,NA
1,1,19,AC_068,AC_089,n,1,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,19,AC_068,AC_089,n,2,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,19,AC_068,AC_089,n,3,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,19,AC_068,AC_089,n,4,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,19,AC_068,AC_089,n,5,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
1,1,19,AC_068,AC_089,n,6,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,19,AC_068,AC_089,n,7,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,19,AC_068,AC_089,n,8,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1,1,19,AC_068,AC_089,n,9,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,NA,NA,NA,NA,NA,2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-21,NA,168,2022-05-03,12,0,1,NA,NA
1,1,19,AC_068,AC_089,n,10,TRUE,FALSE,10,10,NA,NA,2021-11-04,NA,2022-04-21,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-21,7,0,0,7,0,20,2.857142857142857,20,2022-04-21,NA,168,2022-05-13,22,0,1,1,1
1,1,20,AC_169,AC_120,n,1,FALSE,FALSE,8,8,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
