Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
W,W1,331,AC_207,AC_082,R,6,NA,TRUE,TRUE,NA,"2,6,3",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,1,1,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5.84,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-03,0,1,1,1,1
W,W1,332,AC_172,AC_040,R,4,NA,TRUE,TRUE,NA,"6,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-05-03,9,1,0,10,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.111111111111111,21.11111111111111,29.5,2022-05-03,21.709,287.475,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,332,AC_172,AC_040,R,6,NA,TRUE,TRUE,NA,"6,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,1,0,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,10.666666666666666,7.87,2022-05-03,14.779,142.273,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,332,AC_172,AC_040,R,7,NA,TRUE,TRUE,NA,"6,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,0,0
W,W1,333,AC_216,AC_099,R,3,NA,TRUE,TRUE,NA,"3,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,14,5,0,19,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.785714285714286,90.92857142857143,9.08,2022-04-22,23.064,329.097,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,333,AC_216,AC_099,R,4,NA,TRUE,TRUE,NA,"3,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,4,0,0,4,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,23,NA,2022-04-22,21.754,281.578,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
W,W1,333,AC_216,AC_099,R,7,NA,TRUE,TRUE,NA,"3,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-03,0,1,1,0,0
W,W1,334,AC_172,AC_208,R,1,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,1,1,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3.64,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W1,334,AC_172,AC_208,R,7,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.13,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,0
W,W1,334,AC_172,AC_208,R,8,NA,TRUE,TRUE,NA,"1,7,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,4,0,0,4,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,9,10.29,2022-04-22,20.168,260.11,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,335,AC_007,AC_147,R,3,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,5,5.17,2022-04-22,18.952,207.924,NA,2022-04-22,170,177,169,2022-05-03,11,1,1,1,1
W,W1,335,AC_007,AC_147,R,4,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,1,4.08,2022-04-22,18.394,217.915,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
W,W1,335,AC_007,AC_147,R,6,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,1,1,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3.83,2022-04-22,21.793,291.592,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
W,W1,336,AC_091,AC_189,R,3,NA,TRUE,TRUE,NA,"5,3,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3.12,NA,NA,NA,NA,2022-04-22,170,177,169,2022-04-22,0,1,1,1,1
W,W1,336,AC_091,AC_189,R,5,NA,TRUE,TRUE,NA,"5,3,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,3,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,1,5.38,2022-04-22,21.473,275.504,NA,2022-04-22,170,177,169,2022-05-03,11,1,1,1,1
W,W1,336,AC_091,AC_189,R,8,NA,TRUE,TRUE,NA,"5,3,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,2,1,0,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,8.08,NA,NA,NA,NA,2022-04-22,170,177,169,2022-05-03,11,1,1,1,1
W,W1,337,AC_207,AC_070,R,4,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,3,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,2,9.66,2022-05-03,16.709,146.955,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,337,AC_207,AC_070,R,5,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.06,2022-04-22,15.812,151.824,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,0,0
W,W1,337,AC_207,AC_070,R,6,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-22,1,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2022-04-22,16.264,154.417,NA,2022-04-22,138,177,169,2022-04-22,0,1,1,1,1
W,W1,338,AC_094,AC_217,R,2,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,17,6,0,23,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1176470588235294,71.70588235294117,138.56,NA,NA,NA,NA,2022-04-09,157,164,156,2022-05-13,34,1,1,1,1
W,W1,338,AC_094,AC_217,R,7,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,2,0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3.95,2022-04-22,22.068,288.54,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,1
W,W1,338,AC_094,AC_217,R,8,NA,TRUE,TRUE,NA,"2,7,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,3,0,0,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,2022-05-13,17.318,173.885,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W1,339,AC_216,AC_058,R,3,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,NA,2022-05-13,NA,NA,NA,NA,2022-04-22,3,4,0,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,15.84,2022-04-22,14.348,112.527,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
W,W1,339,AC_216,AC_058,R,6,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,1,2,0,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,9.4,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
W,W1,339,AC_216,AC_058,R,7,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,0,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.09,NA,NA,NA,NA,2022-04-22,138,177,169,2022-05-03,11,1,1,1,0
W,W1,340,AC_007,AC_187,R,4,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,12,1,0,13,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4166666666666667,18.416666666666668,23.19,2022-04-22,18.892,232.098,NA,2022-04-22,170,177,169,2022-05-03,11,1,1,1,1
W,W1,340,AC_007,AC_187,R,5,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-04-22,NA,NA,NA,NA,NA,NA,2022-04-09,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.5,NA,NA,NA,NA,2022-04-09,157,164,156,2022-04-22,13,1,1,1,0
W,W1,340,AC_007,AC_187,R,6,NA,TRUE,TRUE,NA,"5,6,4",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,4,1,0,5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,13.75,7.85,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
W,W1,341,AC_015,AC_197,R,3,NA,TRUE,TRUE,NA,"3,7,8",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,9,1,0,10,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,26.666666666666664,24.71,NA,NA,NA,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,1
W,W1,341,AC_015,AC_197,R,7,NA,TRUE,TRUE,NA,"3,7,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
W,W1,341,AC_015,AC_197,R,8,NA,TRUE,TRUE,NA,"3,7,8",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-09,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.76,2022-04-09,20.578,244.553,NA,2022-04-09,125,164,156,2022-05-03,24,1,1,1,0
W,W1,342,AC_015,AC_190,R,2,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-09,11,2,0,13,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2727272727272727,16.545454545454547,38.03,2022-04-09,18.452,202.93,NA,2022-04-09,125,164,156,2022-05-13,34,1,1,1,1
W,W1,342,AC_015,AC_190,R,5,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,2022-05-03,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-05-03,12.701,91.795,NA,2022-05-03,149,188,180,2022-05-03,0,1,1,0,0
W,W1,342,AC_015,AC_190,R,8,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-13,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10.18,2022-05-13,15.385,141.506,NA,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W2,343,AC_207,AC_055,R,3,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,2,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,1.6666666666666665,5.37,2022-05-03,18.215,196.866,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,343,AC_207,AC_055,R,6,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,0,0,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5714285714285714,4,9.65,2022-05-03,19.719,210.125,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,343,AC_207,AC_055,R,7,NA,TRUE,TRUE,NA,"6,3,7",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,26,0,0,26,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0769230769230769,28,112.24,2022-05-03,24.5,358.621,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,344,AC_007,AC_147,R,1,NA,TRUE,TRUE,NA,"1,2,6",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,3,5.25,2022-05-03,20.872,251.556,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,344,AC_007,AC_147,R,2,NA,TRUE,TRUE,NA,"1,2,6",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,8.62,2022-05-03,23.16,275.099,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,344,AC_007,AC_147,R,6,NA,TRUE,TRUE,NA,"1,2,6",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,13.22,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,345,AC_091,AC_204,R,2,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,13,2,0,15,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4615384615384615,21.923076923076923,40.18,2022-05-03,21.06,279.503,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,345,AC_091,AC_204,R,5,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-11-03,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,9,7,0,16,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32,41.36,2022-05-03,24.774,366.908,NA,2022-05-03,181,188,180,2022-05-13,10,1,1,1,1
W,W2,345,AC_091,AC_204,R,8,NA,TRUE,TRUE,NA,"5,2,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,18,1,0,19,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.222222222222222,80.22222222222223,91.41,2022-05-03,26.917,383.88,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,346,AC_015,AC_190,R,1,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7.41,2022-05-03,20.983,268.663,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,346,AC_015,AC_190,R,4,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9,12.11,2022-05-03,19.135,223.11,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,346,AC_015,AC_190,R,7,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,2,0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6.47,2022-05-03,19.92,251.197,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,347,AC_015,AC_097,R,1,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6.82,2022-05-03,22.702,NA,missing petals,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,347,AC_015,AC_097,R,4,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,1,0,6,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,12.88,2022-05-03,23.531,310.401,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,347,AC_015,AC_097,R,7,NA,TRUE,TRUE,NA,"1,7,4",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,12,0,0,12,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,32,27.08,2022-05-03,20.922,269.383,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,348,AC_094,AC_217,R,5,NA,TRUE,TRUE,NA,"5,6,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.54,NA,NA,NA,NA,2022-05-13,159,198,190,2022-05-13,0,1,1,0,0
W,W2,348,AC_094,AC_217,R,6,NA,TRUE,TRUE,NA,"5,6,8",NA,NA,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,2022-05-03,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.54,2022-05-03,16.122,181.194,NA,2022-05-03,NA,188,180,2022-05-03,0,0,1,1,0
W,W2,348,AC_094,AC_217,R,8,NA,TRUE,TRUE,NA,"5,6,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4,NA,2022-05-03,17.497,168.103,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,349,AC_216,AC_058,R,1,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,3,0,0,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4.57,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,349,AC_216,AC_058,R,2,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,6,0,0,6,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,10.08,NA,NA,NA,NA,2022-05-03,149,188,180,2022-05-13,10,1,1,1,1
W,W2,349,AC_216,AC_058,R,3,NA,TRUE,TRUE,NA,"1,2,3",NA,2021-12-05,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,5,0,0,5,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,8,9.3,2022-04-22,12.021,NA,flower not flat,2022-04-22,138,177,169,2022-05-13,21,1,1,1,1
W,W2,350,AC_094,AC_216,R,1,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,11,0,0,11,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,10,30.44,2022-04-22,28.969,463.279,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
W,W2,350,AC_094,AC_216,R,3,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,14,0,0,14,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7857142857142858,25,33.23,2022-04-22,20.286,267.823,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
W,W2,350,AC_094,AC_216,R,6,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-11-03,2021-10-27,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,2022-04-22,9,1,0,10,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7777777777777777,37.77777777777778,NA,2022-04-22,19.981,256.678,NA,2022-04-22,170,177,169,2022-05-13,21,1,1,1,1
W,W2,351,AC_007,AC_187,R,3,NA,TRUE,TRUE,NA,"3,4,8",NA,2021-12-05,2021-10-27,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,7,NA,2022-05-03,22.208,238.371,NA,2022-05-03,149,188,180,2022-05-03,0,1,1,1,1
