Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
W,W1,399,BO_201,BO_130,R,1,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,2,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,6.29,2022-03-25,497.624,31.585,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1
W,W1,399,BO_201,BO_130,R,2,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,492.858,26.922,NA,2022-04-01,116,141,135,2022-04-21,20,1,1,0,0
W,W1,399,BO_201,BO_130,R,4,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,2022-05-05,NA,NA,NA,NA,2022-03-25,2,0,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,507.718,28.996,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,1,0
W,W1,400,BO_201,BO_199,R,1,NA,TRUE,TRUE,NA,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,373.147,24.675,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,400,BO_201,BO_199,R,5,NA,TRUE,TRUE,NA,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,422.381,25.604,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,400,BO_201,BO_199,R,7,NA,TRUE,TRUE,NA,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,382.977,25.712,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,401,BO_189,BO_142,R,2,NA,TRUE,TRUE,NA,"5,2,6",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,301.289,22.992,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
W,W1,401,BO_189,BO_142,R,5,NA,TRUE,TRUE,NA,"5,2,6",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,480.509,29.809,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,401,BO_189,BO_142,R,6,NA,TRUE,TRUE,NA,"5,2,6",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,540.466,29.276,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,402,BO_201,BO_189,R,1,NA,TRUE,TRUE,NA,"1,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,506.765,27.443,NA,2022-03-25,109,134,128,2022-04-21,27,1,1,0,0
W,W1,402,BO_201,BO_189,R,6,NA,TRUE,TRUE,NA,"1,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,429.078,26.165,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,402,BO_201,BO_189,R,7,NA,TRUE,TRUE,NA,"1,6,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,0,0
W,W1,403,BO_143,BO_152,R,1,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,261.484,21.278,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0
W,W1,403,BO_143,BO_152,R,3,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,359.102,23.964,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,403,BO_143,BO_152,R,6,NA,TRUE,TRUE,NA,"1,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,361.391,24.945,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
W,W1,404,BO_189,BO_086,R,4,NA,TRUE,TRUE,NA,"6,4,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,251.418,21.526,NA,2022-04-01,107,141,135,2022-04-13,12,1,1,0,0
W,W1,404,BO_189,BO_086,R,6,NA,TRUE,TRUE,NA,"6,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,NA,21.118,broken petals,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,404,BO_189,BO_086,R,8,NA,TRUE,TRUE,NA,"6,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,484.81,27.053,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W1,405,BO_101,BO_182,R,1,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,505.609,27.745,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,405,BO_101,BO_182,R,5,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,733.013,32.912,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
W,W1,405,BO_101,BO_182,R,8,NA,TRUE,TRUE,NA,"1,5,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,362.279,24.53,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,0,0
W,W1,406,BO_001,BO_048,R,3,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,299.595,21.083,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W1,406,BO_001,BO_048,R,4,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-13,5,1,1,0,0
W,W1,406,BO_001,BO_048,R,6,NA,TRUE,TRUE,NA,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,428.424,26.236,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,407,BO_101,BO_024,R,1,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,464.223,26.78,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W1,407,BO_101,BO_024,R,4,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,2022-05-20,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,473.244,26.595,NA,2022-04-08,114,148,142,2022-04-13,5,1,1,0,0
W,W1,407,BO_101,BO_024,R,6,NA,TRUE,TRUE,NA,"1,6,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,443.42,27.053,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,408,BO_001,BO_025,R,3,NA,TRUE,TRUE,NA,"5,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,271.31,21.019,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,0,0
W,W1,408,BO_001,BO_025,R,5,NA,TRUE,TRUE,NA,"5,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,489.292,29.279,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,408,BO_001,BO_025,R,6,NA,TRUE,TRUE,NA,"5,6,3",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,552.321,29.332,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,409,BO_143,BO_195,R,3,NA,TRUE,TRUE,NA,3,NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,303.995,22.479,NA,2022-03-25,100,134,128,2022-04-08,14,1,1,0,0
W,W1,410,BO_038,BO_082,R,1,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,410,BO_038,BO_082,R,2,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,419.531,24.329,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,410,BO_038,BO_082,R,4,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W1,411,BO_038,BO_137,R,2,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,374.082,24.609,NA,2022-03-25,109,134,128,2022-03-25,0,1,1,0,0
W,W1,411,BO_038,BO_137,R,4,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,453.965,27.218,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,411,BO_038,BO_137,R,6,NA,TRUE,TRUE,NA,"2,6,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,555.817,30.147,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
W,W1,412,BO_143,BO_004,R,1,NA,TRUE,TRUE,NA,"1,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-08,123,148,142,2022-04-20,12,1,1,0,0
W,W1,412,BO_143,BO_004,R,3,NA,TRUE,TRUE,NA,"1,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,319.373,21.675,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,0,0
W,W1,412,BO_143,BO_004,R,4,NA,TRUE,TRUE,NA,"1,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,370.717,25.877,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W1,413,BO_189,BO_126,R,5,NA,TRUE,TRUE,NA,"5,8",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,100,134,128,2022-04-13,19,1,1,0,0
W,W1,413,BO_189,BO_126,R,8,NA,TRUE,TRUE,NA,"5,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,512.608,28.043,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,0,0
W,W1,415,BO_001,BO_151,R,3,NA,TRUE,TRUE,NA,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,377.354,23.163,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
W,W1,415,BO_001,BO_151,R,6,NA,TRUE,TRUE,NA,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,2022-04-21,NA,NA,NA,NA,NA,NA,2022-04-01,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,279.41,19.261,NA,2022-04-01,116,141,135,2022-04-21,20,1,1,0,0
W,W1,415,BO_001,BO_151,R,8,NA,TRUE,TRUE,NA,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,385.372,25.588,NA,2022-04-08,123,148,142,2022-04-08,0,1,1,0,0
W,W2,418,BO_201,BO_189,R,6,NA,TRUE,TRUE,NA,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-08,200.863,17.814,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
W,W2,419,BO_143,BO_195,R,1,NA,TRUE,TRUE,NA,"1,2,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,2022-05-20,2022-05-26,NA,2022-03-25,1,6,0,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,49,NA,2022-03-25,287.439,21.147,NA,2022-03-25,109,134,128,2022-05-26,62,1,1,1,1
