Block,Location,Sequence,Donor,Recipient,Plant_ID,Co.,Germ_Date,Sow_Date
3,106,296,BB_182,BB_103,3,2,NA,2021-12-02
3,106,296,BB_182,BB_103,4,2,2021-12-13,2021-12-02
3,106,296,BB_182,BB_103,5,2,2021-12-13,2021-12-02
3,106,296,BB_182,BB_103,6,2,2021-12-13,2021-12-02
3,106,296,BB_182,BB_103,7,2,2021-12-13,2021-12-02
3,106,296,BB_182,BB_103,8,2,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,1,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,2,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,3,4,2021-12-20,2021-12-02
3,107,297,BB_001,BB_072,4,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,5,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,6,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,7,4,2021-12-13,2021-12-02
3,107,297,BB_001,BB_072,8,4,2021-12-13,2021-12-02
3,107,298,BB_194,BB_159,1,1,2021-12-13,2021-12-02
3,107,298,BB_194,BB_159,2,1,2021-12-13,2021-12-02
3,107,298,BB_194,BB_159,3,1,2021-12-20,2021-12-02
3,107,298,BB_194,BB_159,4,1,NA,2021-12-02
3,107,298,BB_194,BB_159,5,1,NA,2021-12-02
3,107,298,BB_194,BB_159,6,1,NA,2021-12-02
3,107,298,BB_194,BB_159,7,1,2021-12-20,2021-12-02
3,107,298,BB_194,BB_159,8,1,NA,2021-12-02
3,107,299,BB_169,BB_181,1,3,2021-12-30,2021-12-02
3,107,299,BB_169,BB_181,2,3,NA,2021-12-02
3,107,299,BB_169,BB_181,3,3,2021-12-13,2021-12-02
3,107,299,BB_169,BB_181,4,3,2021-12-20,2021-12-02
3,107,299,BB_169,BB_181,5,3,2021-12-20,2021-12-02
3,107,299,BB_169,BB_181,6,3,NA,2021-12-02
3,107,299,BB_169,BB_181,7,3,2021-12-13,2021-12-02
3,107,299,BB_169,BB_181,8,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,1,3,2021-12-20,2021-12-02
3,107,300,BB_115,BB_020,2,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,3,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,4,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,5,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,6,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,7,3,2021-12-13,2021-12-02
3,107,300,BB_115,BB_020,8,3,2021-12-20,2021-12-02
3,108,301,BB_011,BB_215,1,3,2021-12-13,2021-12-02
3,108,301,BB_011,BB_215,2,3,2021-12-13,2021-12-02
3,108,301,BB_011,BB_215,3,3,2021-12-20,2021-12-02
3,108,301,BB_011,BB_215,4,3,2021-12-13,2021-12-02
3,108,301,BB_011,BB_215,5,3,2021-12-20,2021-12-02
3,108,301,BB_011,BB_215,6,3,2021-12-13,2021-12-02
3,108,301,BB_011,BB_215,7,3,2021-12-20,2021-12-02
3,108,301,BB_011,BB_215,8,3,NA,2021-12-02
3,108,302,BB_213,BB_204,1,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,2,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,3,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,4,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,5,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,6,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,7,1,2021-12-13,2021-12-02
3,108,302,BB_213,BB_204,8,1,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,1,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,2,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,3,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,4,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,5,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,6,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,7,2,2021-12-13,2021-12-02
3,108,303,BB_196,BB_186,8,2,2021-12-13,2021-12-02
3,109,304,BB_125,BB_024,1,4,NA,2021-12-02
3,109,304,BB_125,BB_024,2,4,2021-12-13,2021-12-02
3,109,304,BB_125,BB_024,3,4,2021-12-20,2021-12-02
3,109,304,BB_125,BB_024,4,4,2021-12-13,2021-12-02
3,109,304,BB_125,BB_024,5,4,NA,2021-12-02
3,109,304,BB_125,BB_024,6,4,2021-12-20,2021-12-02
3,109,304,BB_125,BB_024,7,4,2021-12-13,2021-12-02
3,109,304,BB_125,BB_024,8,4,2021-12-13,2021-12-02
3,109,305,BB_066,BB_087,1,2,NA,2021-12-02
3,109,305,BB_066,BB_087,2,2,2021-12-13,2021-12-02
3,109,305,BB_066,BB_087,3,2,2021-12-13,2021-12-02
3,109,305,BB_066,BB_087,4,2,NA,2021-12-02
3,109,305,BB_066,BB_087,5,2,2021-12-13,2021-12-02
3,109,305,BB_066,BB_087,6,2,2021-12-20,2021-12-02
3,109,305,BB_066,BB_087,7,2,NA,2021-12-02
3,109,305,BB_066,BB_087,8,2,2021-12-20,2021-12-02
3,109,306,BB_108,BB_097,1,5,2021-12-13,2021-12-02
3,109,306,BB_108,BB_097,2,5,2021-12-20,2021-12-02
3,109,306,BB_108,BB_097,3,5,2021-12-20,2021-12-02
3,109,306,BB_108,BB_097,4,5,2021-12-13,2021-12-02
3,109,306,BB_108,BB_097,5,5,2021-12-13,2021-12-02
3,109,306,BB_108,BB_097,6,5,NA,2021-12-02
3,109,306,BB_108,BB_097,7,5,NA,2021-12-02
3,109,306,BB_108,BB_097,8,5,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,1,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,2,6,2021-12-20,2021-12-02
3,111,307,BB_171,BB_127,3,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,4,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,5,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,6,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,7,6,2021-12-13,2021-12-02
3,111,307,BB_171,BB_127,8,6,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,1,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,2,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,3,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,4,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,5,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,6,1,2021-12-20,2021-12-02
3,111,308,BB_122,BB_027,7,1,2021-12-13,2021-12-02
3,111,308,BB_122,BB_027,8,1,2021-12-13,2021-12-02
3,111,309,BB_108,BB_069,1,5,2021-12-13,2021-12-02
3,111,309,BB_108,BB_069,2,5,2021-12-30,2021-12-02
3,111,309,BB_108,BB_069,3,5,2021-12-13,2021-12-02
3,111,309,BB_108,BB_069,4,5,2021-12-13,2021-12-02
3,111,309,BB_108,BB_069,5,5,NA,2021-12-02
3,111,309,BB_108,BB_069,6,5,2021-12-20,2021-12-02
3,111,309,BB_108,BB_069,7,5,2021-12-13,2021-12-02
3,111,309,BB_108,BB_069,8,5,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,1,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,2,2,NA,2021-12-02
3,112,310,BB_107,BB_151,3,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,4,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,5,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,6,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,7,2,2021-12-13,2021-12-02
3,112,310,BB_107,BB_151,8,2,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,1,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,2,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,3,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,4,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,5,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,6,4,2021-12-13,2021-12-02
3,112,311,BB_099,BB_161,7,4,2021-12-30,2021-12-02
3,112,311,BB_099,BB_161,8,4,2021-12-13,2021-12-02
3,112,312,BB_174,BB_068,1,3,2021-12-13,2021-12-02
3,112,312,BB_174,BB_068,2,3,2021-12-13,2021-12-02
3,112,312,BB_174,BB_068,3,3,NA,2021-12-02
3,112,312,BB_174,BB_068,4,3,2021-12-13,2021-12-02
3,112,312,BB_174,BB_068,5,3,2021-12-13,2021-12-02
3,112,312,BB_174,BB_068,6,3,NA,2021-12-02
3,112,312,BB_174,BB_068,7,3,NA,2021-12-02
3,112,312,BB_174,BB_068,8,3,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,1,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,2,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,3,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,4,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,5,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,6,2,2021-12-30,2021-12-02
3,112,313,BB_015,BB_218,7,2,2021-12-13,2021-12-02
3,112,313,BB_015,BB_218,8,2,2021-12-13,2021-12-02
3,113,314,BB_182,BB_201,1,2,2021-12-13,2021-12-02
3,113,314,BB_182,BB_201,2,2,2021-12-13,2021-12-02
3,113,314,BB_182,BB_201,3,2,2021-12-13,2021-12-02
3,113,314,BB_182,BB_201,4,2,2021-12-20,2021-12-02
3,113,314,BB_182,BB_201,5,2,NA,2021-12-02
3,113,314,BB_182,BB_201,6,2,2021-12-20,2021-12-02
3,113,314,BB_182,BB_201,7,2,2021-12-20,2021-12-02
3,113,314,BB_182,BB_201,8,2,2021-12-30,2021-12-02
3,113,315,BB_144,BB_030,1,3,NA,2021-12-02
3,113,315,BB_144,BB_030,2,3,2021-12-13,2021-12-02
3,113,315,BB_144,BB_030,3,3,NA,2021-12-02
3,113,315,BB_144,BB_030,4,3,2021-12-20,2021-12-02
3,113,315,BB_144,BB_030,5,3,2021-12-20,2021-12-02
3,113,315,BB_144,BB_030,6,3,2021-12-20,2021-12-02
3,113,315,BB_144,BB_030,7,3,2021-12-20,2021-12-02
3,113,315,BB_144,BB_030,8,3,NA,2021-12-02
3,113,316,BB_051,BB_118,1,5,2021-12-20,2021-12-02
3,113,316,BB_051,BB_118,2,5,2021-12-13,2021-12-02
3,113,316,BB_051,BB_118,3,5,2021-12-13,2021-12-02
3,113,316,BB_051,BB_118,4,5,2021-12-20,2021-12-02
3,113,316,BB_051,BB_118,5,5,2021-12-20,2021-12-02
3,113,316,BB_051,BB_118,6,5,2021-12-13,2021-12-02
3,113,316,BB_051,BB_118,7,5,NA,2021-12-02
3,113,316,BB_051,BB_118,8,5,2021-12-30,2021-12-02
3,114,317,BB_099,BB_032,1,4,NA,2021-12-02
3,114,317,BB_099,BB_032,2,4,2021-12-13,2021-12-02
3,114,317,BB_099,BB_032,3,4,NA,2021-12-02
3,114,317,BB_099,BB_032,4,4,2021-12-20,2021-12-02
3,114,317,BB_099,BB_032,5,4,2021-12-13,2021-12-02
3,114,317,BB_099,BB_032,6,4,2021-12-13,2021-12-02
3,114,317,BB_099,BB_032,7,4,2021-12-13,2021-12-02
3,114,317,BB_099,BB_032,8,4,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,1,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,2,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,3,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,4,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,5,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,6,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,7,3,2021-12-13,2021-12-02
3,114,318,BB_198,BB_035,8,3,2021-12-13,2021-12-02
3,114,319,BB_122,BB_126,1,1,2021-12-20,2021-12-02
3,114,319,BB_122,BB_126,2,1,2021-12-13,2021-12-02
3,114,319,BB_122,BB_126,3,1,NA,2021-12-02
3,114,319,BB_122,BB_126,4,1,NA,2021-12-02
3,114,319,BB_122,BB_126,5,1,2021-12-13,2021-12-02
3,114,319,BB_122,BB_126,6,1,2021-12-13,2021-12-02
3,114,319,BB_122,BB_126,7,1,2021-12-13,2021-12-02
3,114,319,BB_122,BB_126,8,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,1,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,2,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,3,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,4,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,5,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,6,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,7,1,2021-12-13,2021-12-02
3,115,320,BB_194,BB_214,8,1,2021-12-13,2021-12-02
3,115,321,BB_115,BB_077,1,3,2021-12-20,2021-12-02
3,115,321,BB_115,BB_077,2,3,2021-12-20,2021-12-02
3,115,321,BB_115,BB_077,3,3,2021-12-20,2021-12-02
3,115,321,BB_115,BB_077,4,3,2021-12-20,2021-12-02
3,115,321,BB_115,BB_077,5,3,2021-12-13,2021-12-02
3,115,321,BB_115,BB_077,6,3,2021-12-20,2021-12-02
3,115,321,BB_115,BB_077,7,3,2021-12-13,2021-12-02
3,115,321,BB_115,BB_077,8,3,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,1,1,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,2,1,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,3,1,2021-12-20,2021-12-02
3,115,322,BB_202,BB_101,4,1,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,5,1,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,6,1,2021-12-20,2021-12-02
3,115,322,BB_202,BB_101,7,1,2021-12-13,2021-12-02
3,115,322,BB_202,BB_101,8,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,1,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,2,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,3,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,4,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,5,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,6,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,7,1,2021-12-13,2021-12-02
3,116,323,BB_023,BB_078,8,1,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,1,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,2,3,2021-12-20,2021-12-02
3,116,324,BB_038,BB_149,3,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,4,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,5,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,6,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,7,3,2021-12-13,2021-12-02
3,116,324,BB_038,BB_149,8,3,2021-12-20,2021-12-02
3,116,325,BB_073,BB_064,1,4,2021-12-13,2021-12-02
3,116,325,BB_073,BB_064,2,4,2021-12-20,2021-12-02
3,116,325,BB_073,BB_064,3,4,NA,2021-12-02
3,116,325,BB_073,BB_064,4,4,2021-12-30,2021-12-02
3,116,325,BB_073,BB_064,5,4,NA,2021-12-02
3,116,325,BB_073,BB_064,6,4,2021-12-13,2021-12-02
3,116,325,BB_073,BB_064,7,4,2021-12-13,2021-12-02
3,116,325,BB_073,BB_064,8,4,2021-12-13,2021-12-02
3,117,326,BB_023,BB_190,1,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,2,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,3,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,4,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,5,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,6,1,2021-12-13,2021-12-02
3,117,326,BB_023,BB_190,7,1,2021-12-20,2021-12-02
3,117,326,BB_023,BB_190,8,1,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,1,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,2,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,3,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,4,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,5,4,2021-12-20,2021-12-02
3,117,327,BB_073,BB_092,6,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,7,4,2021-12-13,2021-12-02
3,117,327,BB_073,BB_092,8,4,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,1,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,2,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,3,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,4,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,5,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,6,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,7,5,2021-12-13,2021-12-02
3,117,328,BB_091,BB_098,8,5,2021-12-13,2021-12-02
3,118,329,BB_174,BB_002,1,3,2021-12-13,2021-12-02
3,118,329,BB_174,BB_002,2,3,NA,2021-12-02
3,118,329,BB_174,BB_002,3,3,2021-12-13,2021-12-02
3,118,329,BB_174,BB_002,4,3,2021-12-20,2021-12-02
3,118,329,BB_174,BB_002,5,3,2021-12-13,2021-12-02
3,118,329,BB_174,BB_002,6,3,2021-12-13,2021-12-02
3,118,329,BB_174,BB_002,7,3,NA,2021-12-02
3,118,329,BB_174,BB_002,8,3,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,1,4,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,2,4,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,3,4,2021-12-20,2021-12-02
3,118,330,BB_005,BB_034,4,4,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,5,4,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,6,4,2021-12-20,2021-12-02
3,118,330,BB_005,BB_034,7,4,2021-12-13,2021-12-02
3,118,330,BB_005,BB_034,8,4,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,1,3,2021-12-30,2021-12-02
3,118,331,BB_144,BB_207,2,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,3,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,4,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,5,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,6,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,7,3,2021-12-13,2021-12-02
3,118,331,BB_144,BB_207,8,3,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,1,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,2,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,3,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,4,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,5,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,6,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,7,5,2021-12-13,2021-12-02
3,119,332,BB_051,BB_143,8,5,2021-12-13,2021-12-02
3,119,333,BB_142,BB_086,1,2,NA,2021-12-02
3,119,333,BB_142,BB_086,2,2,NA,2021-12-02
3,119,333,BB_142,BB_086,3,2,2021-12-20,2021-12-02
3,119,333,BB_142,BB_086,4,2,2021-12-20,2021-12-02
3,119,333,BB_142,BB_086,5,2,2021-12-13,2021-12-02
3,119,333,BB_142,BB_086,6,2,2021-12-13,2021-12-02
3,119,333,BB_142,BB_086,7,2,2021-12-13,2021-12-02
3,119,333,BB_142,BB_086,8,2,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,1,5,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,2,5,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,3,5,2021-12-30,2021-12-02
3,119,334,BB_108,BB_189,4,5,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,5,5,NA,2021-12-02
3,119,334,BB_108,BB_189,6,5,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,7,5,2021-12-13,2021-12-02
3,119,334,BB_108,BB_189,8,5,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,1,4,2021-12-30,2021-12-02
3,121,335,BB_177,BB_134,2,4,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,3,4,2021-12-20,2021-12-02
3,121,335,BB_177,BB_134,4,4,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,5,4,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,6,4,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,7,4,2021-12-13,2021-12-02
3,121,335,BB_177,BB_134,8,4,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,1,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,2,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,3,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,4,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,5,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,6,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,7,1,2021-12-13,2021-12-02
3,121,336,BB_028,BB_109,8,1,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,1,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,2,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,3,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,4,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,5,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,6,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,7,2,2021-12-13,2021-12-02
3,121,337,BB_107,BB_123,8,2,2021-12-13,2021-12-02
3,121,338,BB_196,BB_088,1,2,2021-12-20,2021-12-02
3,121,338,BB_196,BB_088,2,2,2021-12-13,2021-12-02
3,121,338,BB_196,BB_088,3,2,2021-12-13,2021-12-02
3,121,338,BB_196,BB_088,4,2,2021-12-20,2021-12-02
3,121,338,BB_196,BB_088,5,2,2021-12-20,2021-12-02
3,121,338,BB_196,BB_088,6,2,2021-12-20,2021-12-02
3,121,338,BB_196,BB_088,7,2,2021-12-20,2021-12-02
3,121,338,BB_196,BB_088,8,2,2021-12-20,2021-12-02
3,122,339,BB_014,BB_152,1,2,2021-12-13,2021-12-02
3,122,339,BB_014,BB_152,2,2,2021-12-13,2021-12-02
3,122,339,BB_014,BB_152,3,2,2021-12-20,2021-12-02
3,122,339,BB_014,BB_152,4,2,2021-12-13,2021-12-02
3,122,339,BB_014,BB_152,5,2,2021-12-20,2021-12-02
3,122,339,BB_014,BB_152,6,2,2021-12-13,2021-12-02
3,122,339,BB_014,BB_152,7,2,2021-12-13,2021-12-02
3,122,339,BB_014,BB_152,8,2,2021-12-13,2021-12-02
3,122,340,BB_130,BB_120,1,4,2021-12-20,2021-12-02
3,122,340,BB_130,BB_120,2,4,2021-12-20,2021-12-02
3,122,340,BB_130,BB_120,3,4,2021-12-13,2021-12-02
3,122,340,BB_130,BB_120,4,4,2021-12-13,2021-12-02
3,122,340,BB_130,BB_120,5,4,2021-12-20,2021-12-02
3,122,340,BB_130,BB_120,6,4,2021-12-13,2021-12-02
3,122,340,BB_130,BB_120,7,4,2021-12-13,2021-12-02
3,122,340,BB_130,BB_120,8,4,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,1,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,2,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,3,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,4,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,5,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,6,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,7,2,2021-12-13,2021-12-02
3,122,341,BB_182,BB_021,8,2,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,1,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,2,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,3,1,2021-12-20,2021-12-02
3,123,342,BB_202,BB_018,4,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,5,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,6,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,7,1,2021-12-13,2021-12-02
3,123,342,BB_202,BB_018,8,1,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,1,3,2021-12-20,2021-12-02
3,123,343,BB_174,BB_010,2,3,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,3,3,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,4,3,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,5,3,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,6,3,2021-12-13,2021-12-02
3,123,343,BB_174,BB_010,7,3,2021-12-20,2021-12-02
3,123,343,BB_174,BB_010,8,3,NA,2021-12-02
3,123,344,BB_141,BB_003,1,5,2021-12-30,2021-12-02
3,123,344,BB_141,BB_003,2,5,NA,2021-12-02
3,123,344,BB_141,BB_003,3,5,2021-12-20,2021-12-02
3,123,344,BB_141,BB_003,4,5,2021-12-13,2021-12-02
3,123,344,BB_141,BB_003,5,5,2021-12-13,2021-12-02
3,123,344,BB_141,BB_003,6,5,2021-12-13,2021-12-02
3,123,344,BB_141,BB_003,7,5,2021-12-13,2021-12-02
3,123,344,BB_141,BB_003,8,5,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,1,4,NA,2021-12-02
3,124,345,BB_047,BB_193,2,4,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,3,4,NA,2021-12-02
3,124,345,BB_047,BB_193,4,4,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,5,4,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,6,4,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,7,4,2021-12-13,2021-12-02
3,124,345,BB_047,BB_193,8,4,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,1,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,2,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,3,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,4,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,5,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,6,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,7,3,2021-12-13,2021-12-02
3,124,346,BB_038,BB_042,8,3,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,1,4,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,2,4,2021-12-20,2021-12-02
3,124,347,BB_005,BB_195,3,4,2021-12-20,2021-12-02
3,124,347,BB_005,BB_195,4,4,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,5,4,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,6,4,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,7,4,2021-12-13,2021-12-02
3,124,347,BB_005,BB_195,8,4,2021-12-13,2021-12-02
3,124,348,BB_001,BB_074,1,4,2021-12-13,2021-12-02
