Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,7,299,HR_066,HR_137,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,9,6,0,15,5,7,NA,NA,NA,NA,NA,NA,3,8.48,3,6.71,1,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8266666666666667,2.236666666666667,2.58,NA,NA,NA,2.5477777777777777,0.2963168974319616,0.7777777777777778,11.666666666666666,73.92,2022-03-31,25.5,435.063,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,300,HR_034,HR_017,R,1,FALSE,TRUE,TRUE,3,"1,5,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,2022-05-20,NA,NA,2022-04-14,10,0,0,10,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,11,41.71,2022-04-14,24.62,339.229,NA,2022-03-31,115,141,132,2022-05-20,50,1,1,1,1
3,7,300,HR_034,HR_017,R,3,TRUE,TRUE,TRUE,3,"1,5,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,0,4,NA,NA,NA,NA,NA,NA,4,8.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1925,NA,NA,NA,NA,NA,2.1925,NA,0.5,4,48.62,2022-03-24,18.8,239.914,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,300,HR_034,HR_017,R,5,FALSE,TRUE,TRUE,3,"1,5,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,12,1,0,13,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,2.1666666666666665,56.73,2022-03-24,24.13,346.954,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,301,HR_008,HR_058,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-31,18.71,242.284,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,0,0
3,7,302,HR_180,HR_179,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,13,0,0,13,12,6,NA,NA,NA,NA,1,2.12,3,6.26,1,1.95,1,3.67,NA,NA,NA,NA,NA,NA,NA,NA,2.12,2.0866666666666664,1.95,3.67,NA,NA,NA,2.4566666666666666,0.8122260221829335,0.46153846153846156,6,43.99,2022-03-31,23.2,331.431,NA,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1
3,7,303,HR_196,HR_054,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,3,0,0,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.455,NA,NA,NA,NA,3.455,NA,1.3333333333333333,4,NA,2022-03-24,21.2,309.488,NA,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1
3,7,304,HR_164,HR_201,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,10,4,NA,NA,NA,NA,2,10.15,NA,NA,2,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.075,NA,3.185,NA,NA,NA,NA,4.13,1.3364318164425748,0.5,4,49.18,2022-03-24,25.3,421.384,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,305,HR_141,HR_015,R,1,FALSE,TRUE,TRUE,2,"1,2,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-31,3,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,1,13.05,2022-03-31,24.24,375.91,NA,2022-03-31,115,141,132,2022-04-07,7,1,1,1,1
3,7,305,HR_141,HR_015,R,2,TRUE,TRUE,TRUE,2,"1,2,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,21,4,0,25,0,38,NA,NA,NA,NA,NA,NA,25,52.84,12,25.83,1,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1136,2.1525,2.74,NA,NA,NA,2.335366666666667,0.35096211096546226,1.8095238095238095,45.23809523809524,88.71,2022-03-24,26.5,486.078,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,305,HR_141,HR_015,R,6,FALSE,TRUE,TRUE,2,"1,2,6",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,NA,NA,NA,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,11,2,0,13,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,63.51,2022-03-24,18.02,214.251,NA,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1
3,7,306,HR_070,HR_165,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,12,1,0,13,10,4,NA,NA,NA,NA,3,5.84,NA,NA,1,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9466666666666665,NA,2.44,NA,NA,NA,NA,2.1933333333333334,0.3488393453853635,0.3333333333333333,4.333333333333333,35.06,2022-03-24,25.4,436.138,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,307,HR_141,HR_184,R,4,FALSE,TRUE,TRUE,7,"6,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,8,1,0,9,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,14.625,79.2,2022-03-24,23.76,326.418,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,307,HR_141,HR_184,R,6,FALSE,TRUE,TRUE,7,"6,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,23,5,0,28,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1739130434782608,60.8695652173913,132.21,2022-03-24,19.61,271.855,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,307,HR_141,HR_184,R,7,TRUE,TRUE,TRUE,7,"6,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,23.89,311.058,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,0,0
3,7,308,HR_095,HR_124,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,2022-04-27,NA,2022-05-11,NA,NA,NA,2022-03-31,3,0,0,3,0,3,NA,NA,NA,NA,NA,NA,3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8666666666666667,NA,NA,NA,NA,NA,3.8666666666666667,NA,1,3,30.5,2022-03-31,16.62,196.03,NA,2022-03-24,97,134,125,2022-05-11,48,1,1,1,1
3,7,309,HR_148,HR_114,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,11,3,0,14,10,22,NA,NA,NA,NA,9,24.65,13,31.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.738888888888889,2.440769230769231,NA,NA,NA,NA,NA,2.58982905982906,0.21080243186142544,2,28,49.2,2022-03-24,23.17,348.3,NA,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1
3,7,310,HR_139,HR_127,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,2,0,12,11,11,NA,NA,NA,NA,NA,NA,9,20.08,2,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.231111111111111,2.09,NA,NA,NA,NA,2.1605555555555553,0.09978062356743495,1.1,13.200000000000001,40.84,2022-03-24,18.35,203.348,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,311,HR_088,HR_182,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,6,0,0,6,0,4,NA,NA,NA,NA,NA,NA,4,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.615,NA,NA,NA,NA,NA,1.615,NA,0.6666666666666666,4,NA,2022-03-24,25.636,373.492,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,312,HR_057,HR_147,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,21.67,317.681,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,0,0
3,7,313,HR_062,HR_134,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,NA,NA,2022-04-27,NA,NA,NA,NA,NA,2022-03-16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-16,20.465,252.463,NA,2022-03-16,100,126,117,2022-04-27,42,1,1,0,0
3,7,314,HR_149,HR_065,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,14,1,0,15,0,13,NA,NA,NA,NA,NA,NA,13,33.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6146153846153846,NA,NA,NA,NA,NA,2.6146153846153846,NA,0.9285714285714286,13.928571428571429,53.49,2022-03-24,19.068,241.354,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,315,HR_171,HR_001,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-16,18,5,0,23,21,51,NA,NA,NA,NA,NA,NA,48,95.26,NA,NA,3,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9845833333333334,NA,1.7933333333333332,NA,NA,NA,1.8889583333333333,0.13523417190192732,2.8333333333333335,65.16666666666667,64.85,2022-03-16,24.9,343.667,NA,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1
3,7,316,HR_196,HR_183,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,11,5,NA,NA,NA,NA,NA,NA,5,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.758,NA,NA,NA,NA,NA,2.758,NA,0.8333333333333334,5,23.08,2022-03-31,22.51,312.469,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,317,HR_168,HR_148,R,1,FALSE,TRUE,TRUE,7,"1,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,4,0,9,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,23.400000000000002,22.48,2022-03-24,20.543,257.355,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
3,7,317,HR_168,HR_148,R,4,FALSE,TRUE,TRUE,7,"1,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,23.299,338.831,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,0,0
3,7,317,HR_168,HR_148,R,7,TRUE,TRUE,TRUE,7,"1,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,5,0,15,0,30,NA,NA,NA,NA,NA,NA,25,62.38,5,14.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4952,2.93,NA,NA,NA,NA,2.7126,0.30745002845991093,3,45,36.26,2022-03-24,24.322,365.257,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,7,318,HR_069,HR_156,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,16,3,0,19,23,23,NA,NA,NA,NA,9,22.74,11,29.32,3,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5266666666666664,2.6654545454545455,2.6266666666666665,NA,NA,NA,NA,2.6062626262626263,0.07160839666699038,1.4375,27.3125,64.63,2022-03-31,23.647,310.299,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,1
3,7,319,HR_131,HR_049,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,7,1,0,8,30,4,NA,NA,NA,NA,4,14.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5075,NA,NA,NA,NA,NA,NA,3.5075,NA,0.5714285714285714,4.571428571428571,30.46,2022-03-31,18.538,185.362,NA,2022-03-24,97,134,125,2022-04-14,21,1,1,1,1
3,7,320,HR_115,HR_131,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,22,0,0,22,10,28,NA,NA,NA,NA,7,10.79,4,9.59,8,10.74,9,12.41,NA,NA,NA,NA,NA,NA,NA,NA,1.5414285714285714,2.3975,1.3425,1.3788888888888888,NA,NA,NA,1.665079365079365,0.4958803419727905,1.2727272727272727,28,129.75,2022-03-31,22.832,338.808,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
3,8,321,HR_121,HR_139,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,2022-04-27,2022-05-05,NA,NA,NA,NA,2022-03-24,23,4,0,27,45,49,NA,NA,NA,NA,11,32.48,38,123.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9527272727272726,3.2597368421052635,NA,NA,NA,NA,NA,3.106232057416268,0.21708854839633915,2.130434782608696,57.52173913043479,NA,2022-03-24,18.96,210.864,NA,2022-03-24,125,134,125,2022-05-05,42,1,1,1,1
3,8,322,HR_064,HR_019,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-17,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,2022-04-20,2022-04-27,2022-05-05,2022-05-11,2022-05-20,NA,NA,2022-03-24,29,0,0,29,29,10,NA,NA,NA,NA,3,13.1,7,43.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.366666666666666,6.198571428571428,NA,NA,NA,NA,NA,5.282619047619047,1.295352279630785,0.3448275862068966,10,NA,2022-03-24,22.309,298.477,NA,2022-03-24,97,134,125,2022-05-20,57,1,1,1,1
3,8,323,HR_155,HR_121,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,22.76,309.545,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,0,0
3,8,324,HR_147,HR_150,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,0,0,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-24,23.025,309.42,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,0,0
3,8,325,HR_053,HR_092,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,5,3,0,8,20,16,NA,NA,NA,NA,8,20.84,5,11.62,3,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.605,2.324,2.1533333333333333,NA,NA,NA,NA,2.360777777777778,0.22806829711327295,3.2,25.6,22.44,2022-03-24,17.936,188.59,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
3,8,326,HR_164,HR_041,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-16,15,3,0,18,42,50,NA,NA,NA,NA,9,39.27,36,106.42,5,10.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.363333333333333,2.9561111111111114,2.024,NA,NA,NA,NA,3.1144814814814814,1.177680343628757,3.3333333333333335,60,93.16,2022-03-16,26.981,450.979,NA,2022-03-16,100,126,117,2022-04-14,29,1,1,1,1
3,8,327,HR_160,HR_033,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,4,1,0,5,15,2,NA,NA,NA,NA,NA,NA,2,11.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59,NA,NA,NA,NA,NA,5.59,NA,0.5,2.5,NA,2022-03-24,17.01,212.865,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
3,8,328,HR_053,HR_169,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,NA,NA,NA,2022-03-24,10,1,0,11,4,11,NA,NA,NA,NA,3,11.93,8,25.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9766666666666666,3.2425,NA,NA,NA,NA,NA,3.609583333333333,0.5191342285211235,1.1,12.100000000000001,45.48,2022-03-24,21.99,327.295,NA,2022-03-24,108,134,125,2022-04-27,34,1,1,1,1
3,8,329,HR_133,HR_072,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34.63,2022-03-31,23.71,313.933,NA,2022-03-24,108,134,125,2022-04-14,21,1,1,1,0
3,8,330,HR_108,HR_177,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,9,1,0,10,31,25,NA,NA,NA,NA,20,37.88,5,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8940000000000001,1.59,NA,NA,NA,NA,NA,1.742,0.2149604614807105,2.7777777777777777,27.77777777777778,18.12,2022-03-24,24.18,367.707,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,8,331,HR_189,HR_051,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-24,14,5,0,19,11,2,NA,NA,NA,NA,NA,NA,2,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.165,NA,NA,NA,NA,NA,2.165,NA,0.14285714285714285,2.714285714285714,53.79,2022-03-16,23.06,340.541,NA,2022-03-24,108,134,125,2022-04-07,14,1,1,1,1
3,8,332,HR_175,HR_164,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,15,2,0,17,26,49,NA,NA,NA,NA,20,46.17,28,76.31,1,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3085,2.725357142857143,2.66,NA,NA,NA,NA,2.564619047619048,0.2241999418946808,3.2666666666666666,55.53333333333333,73.3,2022-03-24,12.51,110.389,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,8,333,HR_027,HR_119,R,3,FALSE,TRUE,TRUE,6,"5,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,1,0,9,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,33.75,NA,2022-03-24,18.06,268.512,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
3,8,333,HR_027,HR_119,R,5,FALSE,TRUE,TRUE,6,"5,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,11,1,0,12,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,10.909090909090908,27.41,2022-03-24,19.97,265.134,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
