Block,Location,Sequence,Co.,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,135,380,2,BB_066,BB_052,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,301.612,21.438,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,0,0
3,136,381,5,BB_215,BB_210,n,7,TRUE,FALSE,TRUE,7,NA,Never marked in field but fruit collected,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1625,NA,NA,NA,NA,3.1625,NA,4,4,NA,2022-03-26,230.428,21.783,NA,2022-03-12,89,103,100,2022-03-26,14,1,1,1,1
3,136,382,4,BB_130,BB_048,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
3,136,383,4,BB_099,BB_061,R,8,TRUE,TRUE,TRUE,8,"5,2,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,181.33,17.747,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,0,0
3,137,384,1,BB_100,BB_031,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-09,NA,NA,NA,2022-05-12,2022-05-19,NA,NA,2022-04-02,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27.45,2022-04-02,492.318,28.941,NA,2022-04-02,110,124,121,2022-05-19,47,1,1,1,0
3,137,385,4,BB_177,BB_140,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,137,386,2,BB_142,BB_150,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.51,2022-03-26,191.707,16.678,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,1,0
3,138,388,3,BB_169,BB_076,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-12,2,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.966666666666667,NA,NA,NA,NA,3.966666666666667,NA,1.5,3,NA,2022-03-12,275.832,21.296,NA,2022-03-12,89,103,100,2022-04-09,28,1,1,1,1
3,138,389,3,BB_169,BB_160,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-03-12,0,1,1,0,0
3,139,390,3,BB_168,BB_046,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,3,4,NA,NA,NA,NA,4,12.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.115,NA,NA,NA,NA,NA,NA,3.115,NA,2,4,17.6,NA,NA,NA,NA,2022-03-18,95,109,106,2022-03-26,8,1,1,1,1
3,139,391,5,BB_057,BB_200,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,2,0,0,2,0,6,NA,NA,NA,NA,4,17.11,NA,NA,2,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2775,NA,2.36,NA,NA,NA,NA,3.3187499999999996,1.3558772529252048,3,6,NA,2022-04-02,372.311,23.946,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,1,1
3,141,393,1,BB_075,BB_164,R,1,TRUE,TRUE,TRUE,1,"1,4,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.89,2022-03-26,289.415,21.811,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,1,0
3,141,394,5,BB_141,BB_037,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,2,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.97,2022-04-02,239.596,20.363,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,1,0
3,141,395,3,BB_065,BB_192,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,2,0,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,NA,NA,NA,2.875,NA,1,2,NA,2022-03-26,387.011,25.375,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,1,1
3,141,396,1,BB_194,BB_163,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,2022-04-29,NA,NA,NA,NA,NA,2022-03-12,2,1,0,3,1,1,NA,NA,NA,NA,NA,NA,1,7.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,NA,NA,NA,NA,NA,7.14,NA,0.5,1.5,28.81,NA,NA,NA,NA,2022-03-12,89,103,100,2022-04-29,48,1,1,1,1
3,142,397,4,BB_175,BB_104,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-26,5,0,0,5,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,40.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.927857142857143,NA,NA,2.927857142857143,NA,2.8,14,75.78,2022-03-26,531.265,30.482,NA,2022-03-18,95,109,106,2022-04-09,22,1,1,1,1
3,142,398,1,BB_162,BB_154,n,5,TRUE,FALSE,TRUE,5,5,two plants - 5 and 3 originally recorded,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79,NA,NA,NA,6.79,NA,2,6,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-04-09,28,1,1,1,1
3,142,399,5,BB_217,BB_054,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-03-18,7,1,0,8,10,10,NA,NA,NA,NA,1,4.94,NA,NA,NA,NA,4,29.33,5,36.65,NA,NA,NA,NA,NA,NA,4.94,NA,NA,7.3325,7.33,NA,NA,6.534166666666667,1.380589397081309,1.4285714285714286,11.428571428571429,40.87,2022-03-18,550.498,28.973,NA,2022-03-12,82,103,100,2022-04-29,48,1,1,1,1
3,143,400,3,BB_167,BB_110,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,2022-02-25,NA,2022-03-12,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.25,2022-02-25,129.626,14.406,NA,2022-02-25,74,88,85,2022-04-09,43,1,1,0,0
3,143,401,5,BB_091,BB_094,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,0,0
3,143,402,5,BB_176,BB_017,R,2,TRUE,TRUE,TRUE,2,"5,2,6",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-04-09,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-09,117,131,128,2022-04-29,20,1,1,0,0
3,144,403,3,BB_168,BB_081,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,302.517,21.535,NA,2022-03-18,88,109,106,2022-03-26,8,1,1,0,0
3,144,404,5,BB_051,BB_105,R,8,TRUE,TRUE,TRUE,8,"1,4,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-12,2,0,0,2,1,7,NA,NA,6,19.07,NA,NA,NA,NA,NA,NA,1,3.91,NA,NA,NA,NA,NA,NA,NA,3.1783333333333332,NA,NA,NA,3.91,NA,NA,NA,3.5441666666666665,0.5173664615681575,3.5,7,18.26,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-09,36,1,1,1,1
3,144,405,2,BB_055,BB_119,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,382.861,24.074,NA,2022-03-26,103,117,114,2022-04-29,34,1,1,0,0
3,144,406,4,BB_026,BB_070,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,2022-04-23,NA,NA,NA,NA,NA,NA,2022-03-18,2,1,0,3,2,6,NA,NA,NA,NA,NA,NA,6,20.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.376666666666667,NA,NA,NA,NA,NA,3.376666666666667,NA,3,9,NA,2022-03-18,431.947,28.759,NA,2022-03-12,82,103,100,2022-04-23,42,1,1,1,1
3,145,409,3,BB_038,BB_216,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-12,258.459,19.433,NA,2022-03-12,89,103,100,2022-04-09,28,1,1,0,0
3,145,410,1,BB_028,BB_083,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.7,NA,NA,NA,NA,2022-03-18,95,109,106,2022-04-02,15,1,1,1,0
3,146,411,6,BB_171,BB_039,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,34.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.670000000000001,NA,NA,5.670000000000001,NA,6,6,NA,2022-03-26,646.894,31.831,NA,2022-03-18,95,109,106,2022-04-09,22,1,1,1,1
3,146,412,3,BB_011,BB_116,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-20,2021-11-29,2021-12-02,NA,2022-03-04,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,2022-04-29,NA,NA,NA,NA,NA,2022-03-12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-12,347.471,23.962,NA,2022-03-04,74,95,92,2022-04-29,56,1,1,0,0
3,146,413,2,BB_014,BB_102,R,7,TRUE,TRUE,TRUE,7,"2,7,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-12,89,103,100,2022-03-18,6,1,1,0,0
3,146,414,3,BB_144,BB_158,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-30,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-04-09,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-09,383.754,24.948,NA,2022-04-09,100,131,128,2022-04-09,0,1,1,0,0
3,147,415,3,BB_115,BB_187,R,7,TRUE,TRUE,TRUE,7,7,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,NA,2022-04-23,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,180.565,17.768,NA,2022-03-18,88,109,106,2022-04-23,36,1,1,0,0
3,147,416,1,BB_202,BB_025,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-29,NA,2022-05-12,NA,NA,NA,2022-04-29,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-29,137,151,148,2022-05-12,13,1,1,0,0
3,147,417,2,BB_015,BB_111,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,2022-04-23,NA,NA,NA,NA,NA,NA,2022-03-12,2,0,0,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,5,33.7,2,27.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,13.83,NA,NA,NA,10.285,5.013387078612622,3.5,7,NA,2022-03-12,205.354,17.772,NA,2022-03-12,89,103,100,2022-04-23,42,1,1,1,1
3,148,420,5,BB_141,BB_029,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,1,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,3.56,NA,2,4,30.37,2022-03-26,373.237,25.96,NA,2022-03-18,95,109,106,2022-04-09,22,1,1,1,1
3,149,421,5,BB_091,BB_139,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,2022-05-12,NA,NA,NA,2022-03-18,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.7,2022-03-18,409.78,26.875,NA,2022-03-18,95,109,106,2022-05-12,55,1,1,0,0
3,149,423,3,BB_198,BB_138,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-26,5,0,0,5,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,54.74,2,4.02,NA,NA,NA,NA,NA,NA,NA,NA,3.91,2.01,NA,2.96,1.3435028842544405,3.2,16,27.15,2022-03-26,414.792,25.675,NA,2022-03-26,103,117,114,2022-04-09,14,1,1,1,1
3,149,424,3,BB_011,BB_056,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-03-18,2,0,0,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.148,NA,NA,NA,3.148,NA,2.5,5,12.01,2022-03-18,403.09,25.154,NA,2022-03-18,88,109,106,2022-04-09,22,1,1,1,1
3,151,425,4,BB_125,BB_051,R,3,TRUE,TRUE,TRUE,3,"2,3",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.28,2022-03-26,288.103,21.922,NA,2022-03-26,103,117,114,2022-04-02,7,1,1,1,0
3,151,426,3,BB_167,BB_008,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-29,2021-12-02,NA,NA,2022-03-12,2022-03-18,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.14,2022-04-02,451.27,26.273,NA,2022-03-12,NA,103,100,2022-04-02,21,0,1,1,0
3,151,428,2,BB_197,BB_211,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-12,2022-05-19,NA,NA,2022-05-04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-05-04,207.402,19.954,NA,2022-05-12,143,164,161,2022-05-19,7,1,1,0,0
3,152,429,3,BB_167,BB_114,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-30,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
3,152,430,4,BB_130,BB_007,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-29,NA,2022-05-12,NA,NA,NA,2022-04-29,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-29,137,151,148,2022-05-12,13,1,1,0,0
3,152,431,4,BB_001,BB_043,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-09,NA,2022-04-29,NA,NA,NA,NA,NA,2022-03-12,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.88,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-29,56,1,1,1,0
3,153,432,5,BB_215,BB_148,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-18,88,109,106,2022-03-26,8,1,1,1,0
3,153,433,2,BB_055,BB_145,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-04-02,3,2,0,5,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,42.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.774444444444445,NA,NA,NA,4.774444444444445,NA,3,15,30.42,2022-03-26,490.887,26.895,NA,2022-03-26,103,117,114,2022-04-09,14,1,1,1,1
3,153,434,2,BB_107,BB_179,n,7,TRUE,FALSE,TRUE,7,7,NA,NA,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.02,2022-03-18,291.368,21.609,NA,2022-03-18,NA,109,106,2022-04-02,15,0,1,1,0
