Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
105,3,15L,G1,HR_125,HR_086,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
105,3,15L,G1,HR_125,HR_086,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
105,3,15L,G1,HR_125,HR_086,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
105,3,15R,G2,HR_027,HR_145,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
105,3,15R,G2,HR_027,HR_145,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
105,3,15R,G2,HR_027,HR_145,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
105,3,15R,G2,HR_027,HR_145,4,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
105,3,15R,G2,HR_027,HR_145,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
106,3,16L,G1,HR_034,HR_017,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
106,3,16L,G1,HR_034,HR_017,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
106,3,16L,G1,HR_034,HR_017,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
106,3,16L,G1,HR_034,HR_017,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
106,3,16L,G1,HR_034,HR_017,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
106,3,16R,G1,HR_085,HR_176,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
106,3,16R,G1,HR_085,HR_176,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
106,3,16R,G1,HR_085,HR_176,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
106,3,16R,G1,HR_085,HR_176,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
106,3,16R,G1,HR_085,HR_176,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
107,3,17L,G1,HR_175,HR_164,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
107,3,17L,G1,HR_175,HR_164,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
107,3,17L,G1,HR_175,HR_164,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
107,3,17L,G1,HR_175,HR_164,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
107,3,17L,G1,HR_175,HR_164,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,2023-04-05,,,,14-Jun,
107,3,17R,G1,HR_164,HR_041,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,14-Jun,
107,3,17R,G1,HR_164,HR_041,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
107,3,17R,G1,HR_164,HR_041,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
107,3,17R,G1,HR_164,HR_041,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
107,3,17R,G1,HR_164,HR_041,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
108,3,18L,G2,HR_195,HR_104,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
108,3,18L,G2,HR_195,HR_104,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
108,3,18L,G2,HR_195,HR_104,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
108,3,18L,G2,HR_195,HR_104,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
108,3,18L,G2,HR_195,HR_104,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
108,3,18R,G2,HR_200,HR_153,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
108,3,18R,G2,HR_200,HR_153,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
108,3,18R,G2,HR_200,HR_153,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
108,3,18R,G2,HR_200,HR_153,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
108,3,18R,G2,HR_200,HR_153,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19L,G2,HR_064,HR_190,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19L,G2,HR_064,HR_190,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19L,G2,HR_064,HR_190,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,17-May,
109,3,19L,G2,HR_064,HR_190,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
109,3,19L,G2,HR_064,HR_190,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19R,G2,HR_059,HR_155,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19R,G2,HR_059,HR_155,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19R,G2,HR_059,HR_155,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
109,3,19R,G2,HR_059,HR_155,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,14-Jun,fitness chosen remotely
109,3,19R,G2,HR_059,HR_155,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
110,3,20L,G2,HR_147,HR_021,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
110,3,20L,G2,HR_147,HR_021,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
110,3,20L,G2,HR_147,HR_021,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
110,3,20L,G2,HR_147,HR_021,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
110,3,20L,G2,HR_147,HR_021,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
110,3,20R,G2,HR_149,HR_174,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
110,3,20R,G2,HR_149,HR_174,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
110,3,20R,G2,HR_149,HR_174,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,,,,,
110,3,20R,G2,HR_149,HR_174,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
110,3,20R,G2,HR_149,HR_174,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
111,3,21L,G2,HR_195,HR_104,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21L,G2,HR_195,HR_104,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21L,G2,HR_195,HR_104,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21L,G2,HR_195,HR_104,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21L,G2,HR_195,HR_104,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21R,G2,HR_200,HR_159,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,,,,,
111,3,21R,G2,HR_200,HR_159,2,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,17-May,
111,3,21R,G2,HR_200,HR_159,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21R,G2,HR_200,HR_159,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
111,3,21R,G2,HR_200,HR_159,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22L,G1,HR_108,HR_175,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
112,3,22L,G1,HR_108,HR_175,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22L,G1,HR_108,HR_175,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22L,G1,HR_108,HR_175,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22L,G1,HR_108,HR_175,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22R,G2,HR_085,HR_107,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
112,3,22R,G2,HR_085,HR_107,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22R,G2,HR_085,HR_107,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,,
112,3,22R,G2,HR_085,HR_107,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
112,3,22R,G2,HR_085,HR_107,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
113,3,23L,G1,HR_005,HR_149,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23L,G1,HR_005,HR_149,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23L,G1,HR_005,HR_149,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23L,G1,HR_005,HR_149,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23L,G1,HR_005,HR_149,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23R,G2,HR_090,HR_053,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
113,3,23R,G2,HR_090,HR_053,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
113,3,23R,G2,HR_090,HR_053,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
113,3,23R,G2,HR_090,HR_053,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
113,3,23R,G2,HR_090,HR_053,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
114,3,24L,G2,HR_135,HR_083,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
114,3,24L,G2,HR_135,HR_083,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
114,3,24L,G2,HR_135,HR_083,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
114,3,24L,G2,HR_135,HR_083,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
114,3,24L,G2,HR_135,HR_083,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
114,3,24R,G2,HR_002,HR_071,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
114,3,24R,G2,HR_002,HR_071,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,"5/17, 6/1",
114,3,24R,G2,HR_002,HR_071,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
114,3,24R,G2,HR_002,HR_071,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
114,3,24R,G2,HR_002,HR_071,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
115,3,25L,G1,HR_175,HR_027,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
115,3,25L,G1,HR_175,HR_027,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
115,3,25L,G1,HR_175,HR_027,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,2023-04-05,3,,,,
115,3,25L,G1,HR_175,HR_027,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,2023-04-20,1,,,1-Jun,also a photo from 4/5
115,3,25L,G1,HR_175,HR_027,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
115,3,25R,G1,HR_090,HR_053,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,,,,,,
115,3,25R,G1,HR_090,HR_053,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
115,3,25R,G1,HR_090,HR_053,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
115,3,25R,G1,HR_090,HR_053,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,1-Jun,
115,3,25R,G1,HR_090,HR_053,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
116,3,26L,G1,HR_180,HR_179,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
116,3,26L,G1,HR_180,HR_179,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
116,3,26L,G1,HR_180,HR_179,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
116,3,26L,G1,HR_180,HR_179,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,1,,,,
116,3,26L,G1,HR_180,HR_179,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
116,3,26R,G1,HR_062,HR_116,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,,retake if possible
116,3,26R,G1,HR_062,HR_116,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
116,3,26R,G1,HR_062,HR_116,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
116,3,26R,G1,HR_062,HR_116,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
116,3,26R,G1,HR_062,HR_116,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
117,3,27L,G2,HR_110,HR_039,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
117,3,27L,G2,HR_110,HR_039,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
117,3,27L,G2,HR_110,HR_039,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,3,,,,
117,3,27L,G2,HR_110,HR_039,4,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,1-Jun,
117,3,27L,G2,HR_110,HR_039,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
117,3,27R,G1,HR_057,HR_006,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
117,3,27R,G1,HR_057,HR_006,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
117,3,27R,G1,HR_057,HR_006,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
117,3,27R,G1,HR_057,HR_006,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
117,3,27R,G1,HR_057,HR_006,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
118,3,28L,G1,HR_121,HR_139,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
118,3,28L,G1,HR_121,HR_139,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,2023-05-05,,2,,,,
118,3,28L,G1,HR_121,HR_139,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,1-Jun,
118,3,28L,G1,HR_121,HR_139,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
118,3,28L,G1,HR_121,HR_139,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
118,3,28R,G1,HR_090,HR_103,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
118,3,28R,G1,HR_090,HR_103,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,,,,,,
118,3,28R,G1,HR_090,HR_103,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,2023-04-05,1,,,,
118,3,28R,G1,HR_090,HR_103,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
118,3,28R,G1,HR_090,HR_103,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
119,3,29L,G2,HR_157,HR_095,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
119,3,29L,G2,HR_157,HR_095,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
119,3,29L,G2,HR_157,HR_095,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,,,,1-Jun,
119,3,29L,G2,HR_157,HR_095,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
119,3,29L,G2,HR_157,HR_095,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
119,3,29R,G2,HR_164,HR_005,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
119,3,29R,G2,HR_164,HR_005,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
119,3,29R,G2,HR_164,HR_005,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,1-Jun,
119,3,29R,G2,HR_164,HR_005,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
119,3,29R,G2,HR_164,HR_005,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,2023-04-05,,,,,,,,,,
120,3,30L,G2,HR_141,HR_015,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
120,3,30L,G2,HR_141,HR_015,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
120,3,30L,G2,HR_141,HR_015,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
120,3,30L,G2,HR_141,HR_015,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
120,3,30L,G2,HR_141,HR_015,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,2023-04-20,,,,,
120,3,30R,G2,HR_008,HR_042,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
120,3,30R,G2,HR_008,HR_042,2,TRUE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,2023-05-04,1,,,17-May,
120,3,30R,G2,HR_008,HR_042,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
120,3,30R,G2,HR_008,HR_042,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
120,3,30R,G2,HR_008,HR_042,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
121,3,31L,G2,HR_064,HR_190,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
121,3,31L,G2,HR_064,HR_190,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
121,3,31L,G2,HR_064,HR_190,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
121,3,31L,G2,HR_064,HR_190,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,1,,,,
121,3,31L,G2,HR_064,HR_190,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,2023-04-05,,,,,
121,3,31R,G2,HR_160,HR_079,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,1,,,14-Jun,
121,3,31R,G2,HR_160,HR_079,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
121,3,31R,G2,HR_160,HR_079,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
121,3,31R,G2,HR_160,HR_079,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
121,3,31R,G2,HR_160,HR_079,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
122,3,32L,G2,HR_133,HR_161,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,,,,,,
122,3,32L,G2,HR_133,HR_161,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
122,3,32L,G2,HR_133,HR_161,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
122,3,32L,G2,HR_133,HR_161,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
122,3,32L,G2,HR_133,HR_161,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
122,3,32R,G2,HR_034,HR_112,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
122,3,32R,G2,HR_034,HR_112,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,2023-05-05,,,,,,
122,3,32R,G2,HR_034,HR_112,3,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-20,,,,1-Jun,retake if possible - retook 4/20
122,3,32R,G2,HR_034,HR_112,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
122,3,32R,G2,HR_034,HR_112,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
123,3,33L,G2,HR_155,HR_047,1,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,2023-05-05,2023-04-05,1,,,,
123,3,33L,G2,HR_155,HR_047,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
123,3,33L,G2,HR_155,HR_047,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,2023-04-05,,,,,
123,3,33L,G2,HR_155,HR_047,4,FALSE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,,,,,
123,3,33L,G2,HR_155,HR_047,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,1-Jun,
123,3,33R,G2,HR_180,HR_036,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
